f_unit_id,f_address_no,limit_deviation,limit_mae,f_model_date,sigma_lower,sigma_upper
125.0,20HAC10CT612.DROP5/55.UNIT@NET1,73.7879380201275,,2023-05-02 04:32:00,2.576,2.576
125.0,20LAB40CF101C.DROP5/55.UNIT@NET1,25.9529113274963,,2023-05-02 04:32:40,2.576,2.576
125.0,20LAB40CF102C.DROP5/55.UNIT@NET1,25.928383696835237,,2023-05-02 04:33:22,2.576,2.576
125.0,20LAB71AA101LV.DROP5/55.UNIT@NET1,17.91216897447552,,2023-05-02 04:34:00,4.0,4.0
125.0,20LAB71AA101ZT.DROP5/55.UNIT@NET1,16.32178522440856,,2023-05-02 04:34:42,4.0,4.0
125.0,20HDA10CP101.DROP5/55.UNIT@NET1,59.8039458876799,,2023-05-02 01:36:34,2.576,2.576
125.0,20HDA10CP102.DROP5/55.UNIT@NET1,59.85714155175662,,2023-05-02 01:37:20,2.576,2.576
125.0,20HDA10CP103.DROP5/55.UNIT@NET1,58.94505847576103,,2023-05-02 01:38:44,2.576,2.576
125.0,20HDA10CP104.DROP5/55.UNIT@NET1,60.76078291610896,,2023-05-02 01:39:28,2.576,2.576
125.0,20HDA10CT603.DROP5/55.UNIT@NET1,310.3760778036718,,2023-05-02 01:40:16,2.576,2.576
125.0,20HDA10CT604.DROP5/55.UNIT@NET1,302.16932123347254,,2023-05-02 01:41:00,2.576,2.576
125.0,20HDA10CT605.DROP5/55.UNIT@NET1,275.65907893862357,,2023-05-02 01:42:24,2.576,2.576
125.0,20HDA10CT606.DROP5/55.UNIT@NET1,299.2078047472441,,2023-05-02 01:43:48,2.576,2.576
125.0,20HDA10DP101.DROP5/55.UNIT@NET1,0.0941625707066924,,2023-05-02 01:44:32,2.576,2.576
125.0,20HDA10DP102.DROP5/55.UNIT@NET1,0.0502603414648758,,2023-05-02 01:45:56,2.576,2.576
125.0,20HHC10CT601.DROP5/55.UNIT@NET1,423.4483578658187,,2023-05-02 01:47:20,2.576,2.576
125.0,20HHC10CT602.DROP5/55.UNIT@NET1,429.36927381108734,,2023-05-02 01:48:44,2.576,2.576
125.0,20HHC10CT603.DROP5/55.UNIT@NET1,407.0466714453085,,2023-05-02 01:49:28,2.576,2.576
125.0,20HHC10CT604.DROP5/55.UNIT@NET1,313.1085575867413,,2023-05-02 01:50:52,2.576,2.576
125.0,20HHC10CT605.DROP5/55.UNIT@NET1,431.0539857292027,,2023-05-02 01:52:16,2.576,2.576
125.0,20HLA11AA111FV.DROP5/55.UNIT@NET1,9.630467867791506,,2023-05-02 01:52:58,4.0,4.0
125.0,20HLA12AA111ZT.DROP5/55.UNIT@NET1,0.469729516177431,,2023-05-02 01:53:44,2.0,2.0
125.0,20HAH30CT601.DROP5/55.UNIT@NET1,218.2676345261821,,2023-05-02 01:30:28,2.576,2.576
125.0,20HAH30CT602.DROP5/55.UNIT@NET1,201.97905364857345,,2023-05-02 01:31:10,2.576,2.576
125.0,20HNA10CT601.DROP5/55.UNIT@NET1,199.12098114609663,,2023-05-02 01:31:54,2.576,2.576
125.0,20HNA10CT602.DROP5/55.UNIT@NET1,236.43364102344933,,2023-05-02 01:32:32,2.576,2.576
125.0,20HNA10CT607.DROP5/55.UNIT@NET1,117.81225615367157,,2023-05-04 05:36:38,2.576,2.576
125.0,20HNA10CT608.DROP5/55.UNIT@NET1,117.18545895991812,,2023-05-04 05:38:02,2.576,2.576
125.0,20LAE71CF102C.DROP5/55.UNIT@NET1,6.909882969447911,,2023-05-02 01:33:10,2.576,2.576
125.0,20LBA100CT603.DROP5/55.UNIT@NET1,212.93901237317382,,2023-05-02 01:33:54,2.576,2.576
125.0,20LBA10CP101.DROP6/56.UNIT@NET1,2.4282732247980707,,2023-05-02 01:34:36,2.576,2.576
125.0,20LBA10CP102.DROP6/56.UNIT@NET1,2.449022359664696,,2023-05-02 01:35:18,2.576,2.576
125.0,20HAH10CT603.DROP5/55.UNIT@NET1,159.90308591044746,,2023-05-02 04:11:02,2.576,2.576
125.0,20HAH10CT604.DROP5/55.UNIT@NET1,147.09492468216192,,2023-05-02 04:11:40,2.576,2.576
125.0,20HAH10CT605.DROP5/55.UNIT@NET1,163.42728764421645,,2023-05-04 05:41:04,2.576,2.576
125.0,20HAH10CT606.DROP5/55.UNIT@NET1,159.27707622463603,,2023-05-04 05:42:18,2.576,2.576
125.0,20HAH40CT601.DROP5/55.UNIT@NET1,221.88380116338772,,2023-05-04 05:43:28,2.576,2.576
125.0,20HAH40CT602.DROP5/55.UNIT@NET1,225.5571335375675,,2023-05-04 05:44:52,2.576,2.576
125.0,20HNA10CP105.DROP5/55.UNIT@NET1,0.4222645530857223,,2023-05-02 04:12:18,2.576,2.576
125.0,20HNA10CP106.DROP5/55.UNIT@NET1,0.4124758493585971,,2023-05-02 04:12:56,2.576,2.576
125.0,20HNA10CT603.DROP5/55.UNIT@NET1,219.0625037791372,,2023-05-02 04:13:38,2.576,2.576
125.0,20HNA10CT604.DROP5/55.UNIT@NET1,214.1011800113289,,2023-05-02 04:14:16,2.576,2.576
125.0,20HNA10CT605.DROP5/55.UNIT@NET1,144.1321599582555,,2023-05-02 04:14:58,2.576,2.576
125.0,20HNA10CT606.DROP5/55.UNIT@NET1,113.8754389182892,,2023-05-02 04:15:34,2.576,2.576
125.0,20HAH10CT601.DROP5/55.UNIT@NET1,109.66266755485044,,2023-05-04 05:34:00,2.576,2.576
125.0,20HAH10CT602.DROP5/55.UNIT@NET1,112.32174895132015,,2023-05-04 05:34:52,2.576,2.576
125.0,20LAE71AA101TV.DROP5/55.UNIT@NET1,15.141624335182787,,2023-05-02 01:28:56,4.0,4.0
125.0,20LAE71CF101C.DROP5/55.UNIT@NET1,0.3987403143084891,,2023-05-02 01:29:38,2.576,2.576
125.0,20HAD10CL101C.DROP5/55.UNIT@NET1,1941.884894745357,,2023-05-02 04:16:50,2.576,2.576
125.0,20HAD10CL102C.DROP5/55.UNIT@NET1,2018.7965911080184,,2023-05-02 04:17:32,2.576,2.576
125.0,20HAD10CL103C.DROP5/55.UNIT@NET1,1853.277213972788,,2023-05-02 04:18:14,2.576,2.576
125.0,20HAD10CP101.DROP6/56.UNIT@NET1,2.788273220676893,,2023-05-02 04:18:50,2.576,2.576
125.0,20HAD10CP102.DROP5/55.UNIT@NET1,2.7910018639340337,,2023-05-02 04:19:28,2.576,2.576
125.0,20HAD10CP103.DROP5/55.UNIT@NET1,2.7536038006036585,,2023-05-02 04:20:02,2.576,2.576
125.0,20HAD10CP104.DROP5/55.UNIT@NET1,2.3743493637549187,,2023-05-02 04:20:38,2.0,2.0
125.0,20HAD10CT601.DROP5/55.UNIT@NET1,104.25923931586712,,2023-05-02 04:21:22,2.576,2.576
125.0,20HAD10CT602.DROP5/55.UNIT@NET1,104.2799709686193,,2023-05-02 04:22:00,2.576,2.576
125.0,20HAD10CT603.DROP5/55.UNIT@NET1,103.82511866229143,,2023-05-02 04:22:36,2.576,2.576
125.0,20HAD10CT604.DROP5/55.UNIT@NET1,104.74871361064808,,2023-05-02 04:23:14,2.576,2.576
125.0,20HAD10CT605.DROP5/55.UNIT@NET1,106.15318304385126,,2023-05-02 04:23:56,2.576,2.576
125.0,20HAD10CT606.DROP5/55.UNIT@NET1,106.23900401396988,,2023-05-02 04:24:34,2.576,2.576
125.0,20HAD10CT607.DROP5/55.UNIT@NET1,106.6950600318136,,2023-05-02 04:25:10,2.576,2.576
125.0,20HAD10CT608.DROP5/55.UNIT@NET1,106.54848822663594,,2023-05-02 04:25:52,2.576,2.576
125.0,20LCQ79AA101FV.DROP5/55.UNIT@NET1,13.117584678347006,,2023-05-02 04:26:30,4.0,4.0
125.0,20LCQ79AA101ZT.DROP5/55.UNIT@NET1,12.923880023484385,,2023-05-02 04:27:08,4.0,4.0
125.0,20LCQ79AA102FV.DROP5/55.UNIT@NET1,13.10193152883424,,2023-05-02 04:27:52,4.0,4.0
125.0,20LCQ79AA102ZT.DROP5/55.UNIT@NET1,12.915753396620774,,2023-05-02 04:28:30,4.0,4.0
125.0,20CJJ10CY104.DROP6/56.UNIT@NET1,13.67998869424911,,2023-05-02 07:08:38,2.576,2.576
125.0,20CJJ10CY110.DROP6/56.UNIT@NET1,32.62874204810499,,2023-05-02 07:09:20,2.576,2.576
125.0,20CJJ10CY111.DROP6/56.UNIT@NET1,18.157494456996936,,2023-05-02 07:10:02,2.576,2.576
125.0,20MAV60CT302.DROP6/56.UNIT@NET1,12.053097287450775,,2023-05-02 07:10:46,2.576,2.576
125.0,20MKA10CT313.DROP6/56.UNIT@NET1,20.60664415446045,,2023-05-02 07:11:28,2.576,2.576
125.0,20MKA10CE101.DROP5/55.UNIT@NET1,2.310564815458952,,2023-05-02 07:13:16,2.576,2.576
125.0,20MKA10CE102.DROP5/55.UNIT@NET1,7.309960049442218,,2023-05-02 07:14:06,2.576,2.576
125.0,20MKA10CT301.DROP6/56.UNIT@NET1,8.136172253656769,,2023-05-02 07:15:30,2.576,2.576
125.0,20MKA10CT302.DROP6/56.UNIT@NET1,8.031825009765821,,2023-05-02 07:16:20,2.576,2.576
125.0,20MKA10CT303.DROP6/56.UNIT@NET1,8.665943567426512,,2023-05-02 07:17:12,2.576,2.576
125.0,20MKA10CT304.DROP6/56.UNIT@NET1,8.928579661459764,,2023-05-02 07:18:34,2.576,2.576
125.0,20MKA10CT305.DROP6/56.UNIT@NET1,9.189636149038632,,2023-05-02 07:19:58,2.576,2.576
125.0,20MKA10CT306.DROP6/56.UNIT@NET1,10.705188359116,,2023-05-02 07:20:48,2.576,2.576
125.0,20MKA10CT307.DROP6/56.UNIT@NET1,7.910454513417827,,2023-05-02 07:21:36,2.576,2.576
125.0,20MKA10CT308.DROP6/56.UNIT@NET1,8.19443592757964,,2023-05-02 07:23:00,2.576,2.576
125.0,20MKA10CT309.DROP6/56.UNIT@NET1,7.168550258288226,,2023-05-02 07:24:22,2.576,2.576
125.0,20MKA10CT310.DROP6/56.UNIT@NET1,7.521554799201857,,2023-05-02 07:25:46,2.576,2.576
125.0,20MKA10CT311.DROP6/56.UNIT@NET1,7.950178718320084,,2023-05-02 07:26:38,2.576,2.576
125.0,20MKA10CT312.DROP6/56.UNIT@NET1,7.78179792372638,,2023-05-02 07:28:02,2.576,2.576
125.0,20CJJ10CY105.DROP6/56.UNIT@NET1,15.079542477028339,,2023-05-02 07:29:20,2.576,2.576
125.0,20CJJ10CY112.DROP6/56.UNIT@NET1,19.067458524186627,,2023-05-02 07:30:04,2.576,2.576
125.0,20CJJ10CY113.DROP6/56.UNIT@NET1,19.6729279930038,,2023-05-02 07:30:44,2.576,2.576
125.0,20MAV60CT303.DROP6/56.UNIT@NET1,20.54989004435538,,2023-05-02 07:31:26,2.576,2.576
125.0,20MKA10CT314.DROP6/56.UNIT@NET1,13.17769838679816,,2023-05-02 07:32:08,2.576,2.576
125.0,20EDY10BB010CL101.DROP5/55.UNIT@NET1,6.024583959857156,,2023-05-02 05:28:40,2.576,2.576
125.0,20MAV20AP010CE.DROP6/56.UNIT@NET1,1.6240585798119922,,2023-05-02 04:48:18,2.576,2.576
125.0,20MAV30AP010CE.DROP5/55.UNIT@NET1,0.0097024795997348,,2023-05-02 04:46:06,2.576,2.576
125.0,20MAV10AP010CE.DROP6/56.UNIT@NET1,0.0341128847585456,,2023-05-02 04:43:10,2.576,2.576
125.0,20MAV02CP101.DROP6/56.UNIT@NET1,0.9436322819188668,,2023-05-02 04:43:58,2.576,2.576
125.0,20MAV11CP101.DROP6/56.UNIT@NET1,0.9105417046305828,,2023-05-02 04:44:36,2.576,2.576
125.0,20MAV40CP101.DROP6/56.UNIT@NET1,0.0453485553431931,,2023-05-02 04:45:18,2.576,2.576
125.0,20CJJ10CL101.DROP6/56.UNIT@NET1,53.4013946886843,,2023-05-02 04:46:52,2.576,2.576
125.0,20CJJ10CL102.DROP6/56.UNIT@NET1,42.421834087109076,,2023-05-02 04:47:34,2.576,2.576
125.0,20MAX20CP101.DROP6/56.UNIT@NET1,0.9251730237482866,,2023-05-02 07:36:10,2.576,2.576
125.0,20MAX40CP101.DROP6/56.UNIT@NET1,0.7832401395554994,,2023-05-02 07:36:58,2.576,2.576
125.0,20CJJ10CY102.DROP6/56.UNIT@NET1,20.879743723511034,,2023-05-02 08:07:38,2.576,2.576
125.0,20CJJ10CY106.DROP6/56.UNIT@NET1,21.252623461098864,,2023-05-02 08:08:24,2.576,2.576
125.0,20CJJ10CY107.DROP6/56.UNIT@NET1,24.441890246007585,,2023-05-02 08:09:48,2.576,2.576
125.0,20MAD10CT313.DROP6/56.UNIT@NET1,19.332606861191593,,2023-05-02 08:10:36,2.576,2.576
125.0,20MAD10CT315.DROP6/56.UNIT@NET1,35.71927904891599,,2023-05-02 08:12:00,2.576,2.576
125.0,20MAD10CT316.DROP6/56.UNIT@NET1,22.436794641633668,,2023-05-02 08:13:24,2.576,2.576
125.0,20LBA10CT603.DROP6/56.UNIT@NET1,142.44864292236608,,2023-05-02 08:00:56,2.576,2.576
125.0,20LBA21CP101.DROP6/56.UNIT@NET1,1.7385407627343288,,2023-05-02 08:02:18,2.576,2.576
125.0,20LBA21CP105.DROP6/56.UNIT@NET1,1.3362673142969996,,2023-05-02 08:03:42,2.576,2.576
125.0,20LBA21CP102.DROP6/56.UNIT@NET1,2.0758364953040904,,2023-05-02 08:06:42,2.576,2.576
125.0,20LBA21CP103.DROP6/56.UNIT@NET1,2.1840217182298227,,2023-05-02 08:05:14,2.576,2.576
125.0,20LBA21CP104.DROP6/56.UNIT@NET1,1.4713597034542554,,2023-05-02 07:48:18,2.576,2.576
125.0,20LBA10CP104.DROP6/56.UNIT@NET1,2.3242148446008875,,2023-05-02 07:49:14,2.576,2.576
125.0,20LBA10CP107.DROP6/56.UNIT@NET1,2.3283686705055167,,2023-05-02 07:50:00,2.576,2.576
125.0,20LBA10CT601.DROP6/56.UNIT@NET1,217.35915649646847,,2023-05-02 07:51:24,2.576,2.576
125.0,20LBA10CT602.DROP6/56.UNIT@NET1,207.62830275017689,,2023-05-02 07:52:08,2.576,2.576
125.0,20LBA10CT609.DROP6/56.UNIT@NET1,173.86856734281022,,2023-05-02 07:52:50,2.576,2.576
125.0,20CJJ10CY103.DROP6/56.UNIT@NET1,68.40198793192629,,2023-05-02 07:53:58,2.576,2.576
125.0,20CJJ10CY108.DROP6/56.UNIT@NET1,39.018664554540244,,2023-05-02 07:55:22,2.576,2.576
125.0,20CJJ10CY109.DROP6/56.UNIT@NET1,36.14534334161283,,2023-05-02 07:56:10,2.576,2.576
125.0,20MAD10CT317.DROP6/56.UNIT@NET1,27.814081519195362,,2023-05-02 07:56:56,2.576,2.576
125.0,20MAD10CT318.DROP6/56.UNIT@NET1,11.132937025762253,,2023-05-02 07:58:20,2.576,2.576
125.0,20MAV60CT301.DROP6/56.UNIT@NET1,11.906991958579393,,2023-05-02 07:59:44,2.576,2.576
125.0,20MAD10CT301.DROP6/56.UNIT@NET1,28.782383346235505,,2023-05-02 08:15:14,2.576,2.576
125.0,20MAD10CT302.DROP6/56.UNIT@NET1,16.784129501742676,,2023-05-02 08:16:38,2.576,2.576
125.0,20MAD10CT303.DROP6/56.UNIT@NET1,36.694705486535966,,2023-05-02 08:18:02,2.576,2.576
125.0,20MAD10CT304.DROP6/56.UNIT@NET1,10.184157051892546,,2023-05-02 08:18:52,2.576,2.576
125.0,20MAD10CT305.DROP6/56.UNIT@NET1,23.38159651113965,,2023-05-02 08:19:40,2.576,2.576
125.0,20MAD10CT306.DROP6/56.UNIT@NET1,33.879653518078534,,2023-05-02 08:21:04,2.576,2.576
125.0,20MAD10CT307.DROP6/56.UNIT@NET1,23.277320729898037,,2023-05-02 08:22:28,2.576,2.576
125.0,20MAD10CT308.DROP6/56.UNIT@NET1,20.722776361032487,,2023-05-02 08:23:52,2.576,2.576
125.0,20MAD10CT309.DROP6/56.UNIT@NET1,21.705972809522663,,2023-05-02 08:24:46,2.576,2.576
125.0,20MAD10CT310.DROP6/56.UNIT@NET1,33.86164666100779,,2023-05-02 08:26:10,2.576,2.576
125.0,20MAD10CT311.DROP6/56.UNIT@NET1,44.167785004008884,,2023-05-02 08:26:58,2.576,2.576
125.0,20MAD10CT312.DROP6/56.UNIT@NET1,44.945908621010076,,2023-05-02 08:27:52,2.576,2.576
125.0,20CJJ10CG101.DROP6/56.UNIT@NET1,0.3234184588697922,,2023-05-02 07:37:56,2.576,2.576
125.0,20CJJ10CG102.DROP6/56.UNIT@NET1,0.4514288551241812,,2023-05-02 07:38:40,2.576,2.576
125.0,20CJJ10CS101.DROP6/56.UNIT@NET1,1392.6884787964902,,2023-05-02 07:39:22,2.576,2.576
125.0,20CJJ10CS102.DROP6/56.UNIT@NET1,1391.3131958606266,,2023-05-02 07:40:02,2.576,2.576
125.0,20CJJ10CS103.DROP6/56.UNIT@NET1,1394.0040258395456,,2023-05-02 07:40:46,2.576,2.576
125.0,20CJJ10CY101.DROP6/56.UNIT@NET1,6.395850127578906,,2023-05-02 07:41:28,2.576,2.576
125.0,20CJJ10CY114.DROP6/56.UNIT@NET1,0.7255697136006136,,2023-05-02 07:42:08,2.576,2.576
125.0,20LBA10CT604.DROP6/56.UNIT@NET1,47.16057303755346,,2023-05-02 07:43:32,2.576,2.576
125.0,20MAY10CT603.DROP6/56.UNIT@NET1,111.9362959939585,,2023-05-02 07:44:18,2.576,2.576
125.0,20MAY10CT604.DROP6/56.UNIT@NET1,160.94686420981557,,2023-05-02 07:45:02,2.576,2.576
125.0,20MAY10CT605.DROP6/56.UNIT@NET1,162.27684535729324,,2023-05-02 07:46:24,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1PI116.PV,0.6547233154821038,,2023-06-26 15:29:22,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1PI122.PV,0.0641582003040165,,2023-06-26 15:30:36,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI116A.PV,70.35693785137397,,2023-06-26 15:31:50,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI116B.PV,72.47693761258115,,2023-06-26 15:33:04,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI122.PV,46.18941036123875,,2023-06-26 15:34:28,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1PI121.PV,0.2365304400791754,,2023-06-26 15:35:50,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI131.PV,12.985874247392065,,2023-06-26 15:36:26,2.576,2.576
154.0,/ASSETS/B1/1GF.D_1GF_AI.PV,10.626839677870608,,2023-06-26 15:37:08,2.576,2.576
154.0,/ASSETS/B1/1EZ105.1EZ105AI.PV,6.338236994962977,,2023-06-26 15:37:50,2.576,2.576
154.0,/ASSETS/B1/1HZ106.1HZ106AI.PV,9.880520199923264,,2023-06-26 15:38:32,2.576,2.576
154.0,/ASSETS/B1/1PZ111.1PZ111AI.PV,22.497756551224235,,2023-06-26 15:39:16,2.576,2.576
154.0,/ASSETS/B1/1EZ105.PIDA.OP,8.3424085474754,,2023-06-26 15:39:58,2.576,2.576
154.0,/ASSETS/B1/1HZ106.PIDA.OP,13.947723591584413,,2023-06-26 15:40:34,2.576,2.576
154.0,/ASSETS/B1/1PZ111.PIDA.OP,24.946792172630506,,2023-06-26 15:41:08,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1PI117.PV,0.7841252833271772,,2023-06-26 15:43:06,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI117.PV,58.5210807536595,,2023-06-26 15:44:22,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI132.PV,11.957446006625831,,2023-06-26 15:45:34,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI133.PV,16.90975108466358,,2023-06-26 15:46:58,2.576,2.576
154.0,/ASSETS/B1/1YF.D_1YF_AI.PV,2.582717995263734,,2023-06-26 15:48:16,2.576,2.576
154.0,/ASSETS/B1/1PZ104.D_1PZ104AI.PV,8.595044266602285,,2023-06-26 15:25:36,2.576,2.576
154.0,/ASSETS/B1/1PZ104.PIDA.OP,8.230535816965446,,2023-06-26 15:26:18,2.576,2.576
154.0,/ASSETS/B1/1EF.D_1EF_AI.PV,8.236146588856627,,2023-06-26 15:27:54,2.576,2.576
154.0,/ASSETS/D/1GS.D_1GSAI.PV,0.0353161286075049,,2023-06-26 18:40:36,2.576,2.576
154.0,/ASSETS/D/2GS.D_2GSAI.PV,0.0913098765465316,,2023-06-26 14:27:30,2.576,2.576
154.0,/ASSETS/D/3GS.D_3GSAI.PV,0.0060952130656969,,2023-06-26 14:25:54,2.576,2.576
154.0,/ASSETS/D/1LZ301.D_1LI301.PV,252.61309298516116,,2023-06-26 14:17:28,2.576,2.576
154.0,/ASSETS/D/1LZ301.D_1LZ301_AI.PV,1.7362869585258776,,2023-06-26 14:18:08,2.576,2.576
154.0,/ASSETS/D/1PZ301.D_1PI301.PV,18.30530384386948,,2023-06-26 14:18:50,2.576,2.576
154.0,/ASSETS/D/1PZ301.D_1PZ301_AI.PV,22.77143384377841,,2023-06-26 14:19:32,2.576,2.576
154.0,/ASSETS/D/COMMON.D_1TE301.PV,23.452133247542392,,2023-06-26 14:20:56,2.576,2.576
154.0,/ASSETS/B1/1LPA.D_1LPA_FB.PV,3.8408835042802063,,2023-06-26 16:30:34,2.576,2.576
154.0,/ASSETS/B1/1LPA.PIDA.OP,10.305336937340117,,2023-06-26 16:31:10,2.576,2.576
154.0,/ASSETS/B1/LPGL_A.D_1LPA_AI.PV,0.0933211598940388,,2023-06-26 16:31:46,2.576,2.576
154.0,/ASSETS/B1/1GLA.D_1GLA_FB.PV,3.5882356864560565,,2023-06-26 16:39:34,2.576,2.576
154.0,/ASSETS/B1/LPGL_A.D_1LPB_AI.PV,0.0705768743228581,,2023-06-26 16:40:08,2.576,2.576
154.0,/ASSETS/B1/1LPB.PIDA.OP,13.442226636324143,,2023-06-26 16:40:40,2.576,2.576
154.0,/ASSETS/B1/1LPB.D_1LPB_FB.PV,3.3469429464896088,,2023-06-26 13:50:54,2.576,2.576
,/ASSETS/C/ADDCOMMON.D_CoalFlow.PV,1.3643884802890531,,2023-06-26 13:51:14,2.576,2.576
154.0,/ASSETS/B1/1GLA.PIDA.OP,8.105688328661284,,2023-06-26 13:51:36,2.576,2.576
,/ASSETS/C/ADDCOMMON.D_CoalFlow_1A.PV,1.3157143330019112,,2023-06-26 13:51:58,2.576,2.576
154.0,/ASSETS/B1/1GLB.PIDA.OP,11.924750402944884,,2023-06-26 16:32:50,2.576,2.576
154.0,/ASSETS/B1/1GLB.D_1GLB_FB.PV,2.3587698634171086,,2023-06-26 16:33:34,2.576,2.576
,/ASSETS/C/ADDCOMMON.D_CoalFlow_1B.PV,1.3235123990470492,,2023-06-26 16:34:06,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1AI101.PV,4.491670429034153,,2023-06-26 16:21:28,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI115A.PV,215.2997929058361,,2023-06-26 16:22:52,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI115B.PV,223.8334484791956,,2023-06-26 16:24:16,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1PI101.PV,2.7680029167789195,,2023-06-26 16:25:38,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1TI101.PV,48.83845597540157,,2023-06-26 16:26:54,2.576,2.576
155.0,/ASSETS/B1/1BSWS.D_PI110.PV,2.7084756465615776,,2023-06-26 16:28:10,2.576,2.576
155.0,/ASSETS/B1/1BSWS.D_PI110.PV,2.7084756465615776,,2023-06-26 16:28:10,2.576,2.576
154.0,/ASSETS/B1/1FI101.D_1FI101.PV,7.282287080513804,,2023-06-26 16:29:24,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI111A.PV,277.9938526043896,,2023-06-26 16:35:46,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI111B.PV,309.6818397699066,,2023-06-26 16:37:10,2.576,2.576
154.0,/ASSETS/B1/1PZ111.D_1PI111.PV,5.393767065834568,,2023-06-26 16:38:34,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1PI105.PV,1.3548455564103743,,2023-06-26 16:47:24,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1TI102.PV,185.85806175381717,,2023-06-26 16:48:48,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1TI105A.PV,188.3794162956153,,2023-06-26 16:50:14,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1TI105B.PV,189.32185105044903,,2023-06-26 16:51:38,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_TI110.PV,185.6774167128788,,2023-06-26 16:53:04,2.576,2.576
154.0,/ASSETS/B1/1FI103.D_1FI103.PV,24.600845194565405,,2023-06-26 16:54:28,2.576,2.576
154.0,/ASSETS/B1/CM_3498.D_1FI102.PV,12.937061689115158,,2023-06-26 16:56:52,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI114A.PV,220.89891010263062,,2023-06-26 16:58:46,2.576,2.576
154.0,/ASSETS/B1/1BCS.D_1TI114B.PV,261.00350862601454,,2023-06-26 17:00:06,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1TI103A.PV,140.76119290980037,,2023-06-26 17:01:30,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1TI103B.PV,175.74948672555726,,2023-06-26 17:02:54,2.576,2.576
154.0,/ASSETS/B1/1BSWS.D_1PI104.PV,1.5553055432884368,,2023-06-26 16:43:20,2.576,2.576
154.0,/ASSETS/B1/1LZ101.D_1LI101.PV,89.15791514457871,,2023-06-26 16:44:42,2.576,2.576
154.0,/ASSETS/D/1XH.D_1XHAI.PV,103.01961946475677,,2023-06-26 14:13:06,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1PI205.PV,0.0137989665608133,,2023-06-26 14:14:30,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1PI206.PV,0.0140843975286955,,2023-06-26 14:15:46,2.576,2.576
154.0,/ASSETS/D/2XH.D_2XHAI.PV,94.29391454320572,,2023-06-26 14:11:46,2.576,2.576
155.0,/ASSETS/D/3XH.D_3XHAI.PV,64.69601616972727,,2023-06-26 14:10:26,2.576,2.576
155.0,/ASSETS/D/3XH.D_3XHAI.PV,64.69601616972727,,2023-06-26 14:10:26,2.576,2.576
154.0,/ASSETS/D/4XH.D_4XHAI.PV,109.61069465353924,,2023-06-26 14:08:58,2.576,2.576
154.0,/ASSETS/D/5XH.D_5XHAI.PV,28.851717254795986,,2023-06-26 14:07:30,2.576,2.576
154.0,/ASSETS/T1/1FI202.1FI202.PV,10.766531284032123,,2023-06-26 15:59:08,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1PI212.PV,0.1249210884099112,,2023-06-26 16:00:30,2.576,2.576
154.0,/ASSETS/T1/1LZ202.D_1LI202.PV,106.23769728307134,,2023-06-26 15:49:32,2.576,2.576
154.0,/ASSETS/T1/1LZ202.D_1LV202_AI.PV,29.78620412660248,,2023-06-26 15:50:14,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1PI211.PV,38.37865997117672,,2023-06-26 15:50:54,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1TI209A.PV,0.8494298152229147,,2023-06-26 15:51:36,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1TI210A.PV,1.1180013641312645,,2023-06-26 15:52:18,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1TI211.PV,10.058067717841457,,2023-06-26 15:52:58,2.576,2.576
154.0,/ASSETS/T1/1LZ202.PIDA.OP,34.187754534964036,,2023-06-26 15:53:42,2.576,2.576
154.0,/ASSETS/T1/1TSWS.D_1PI216.PV,0.0113519616593735,,2023-06-26 15:56:36,2.576,2.576
